USER,COURSE_ID,SCORE
1006163,excourse21,21.0
1006163,excourse22,21.0
1006163,ML0122EN,21.0
1006163,BD0211EN,21.0
1006163,SC0103EN,21.0
1006163,excourse72,21.0
1006163,excourse73,21.0
1006163,BD0212EN,21.0
1006163,TMP0105EN,21.0
1006163,ML0101EN,21.0
1006163,TA0106EN,18.0
1006163,excourse12,18.0
1006163,GPXX0IBEN,18.0
1006163,excourse42,15.0
1006163,excourse49,15.0
1006163,excourse36,15.0
1006163,BD0145EN,15.0
1006163,DX0108EN,15.0
1006163,DB0151EN,15.0
1007060,excourse31,45.0
1007060,BD0212EN,39.0
1007060,excourse72,39.0
1007060,TMP0105EN,39.0
1007060,SC0103EN,39.0
1007060,excourse73,39.0
1007060,RP0105EN,39.0
1007060,GPXX0TY1EN,36.0
1007060,excourse42,33.0
1007060,BD0145EN,33.0
1007060,GPXX097UEN,33.0
1007060,GPXX0M6UEN,33.0
1007060,DB0151EN,33.0
1007060,excourse10,33.0
1007060,excourse71,33.0
1007060,excourse03,33.0
1007060,excourse70,33.0
1007060,BD0131EN,33.0
1007060,BD0121EN,33.0
1007060,excourse05,33.0
1008504,GPXX0TY1EN,24.0
1008504,RP0105EN,24.0
1008504,excourse44,24.0
1008504,excourse43,24.0
1008504,GPXX04V3EN,21.0
1008504,BD0212EN,18.0
1008504,excourse73,18.0
1008504,WA0101EN,18.0
1008504,TMP0105EN,18.0
1008504,WA0103EN,18.0
1008504,excourse31,18.0
1008504,excourse72,18.0
1008504,BD0211EN,18.0
1008504,SC0103EN,18.0
1008504,SW0201EN,15.0
1008504,excourse36,15.0
1008504,excourse38,15.0
1008504,excourse23,15.0
1008504,excourse20,15.0
1008504,SECM03EN,15.0
1008779,GPXX0PG8EN,20.0
1008779,excourse65,20.0
1008779,DX0108EN,20.0
1008779,GPXX0IBEN,20.0
1008779,TMP107,20.0
1008779,ML0101EN,20.0
1008779,GPXX0KY1EN,20.0
1008779,excourse21,20.0
1008779,excourse22,20.0
1008779,excourse62,20.0
1008779,ML0122EN,20.0
1008779,excourse20,18.0
1008779,excourse38,18.0
1008779,excourse36,18.0
1008779,GPXX0Q8AEN,18.0
1008779,excourse23,18.0
1008779,GPXX04V3EN,18.0
1008779,GPXX0D14EN,18.0
1008779,excourse04,14.0
1008779,excourse06,14.0
1008900,ML0122EN,24.0
1008900,ML0101EN,24.0
1008900,excourse21,24.0
1008900,excourse22,24.0
1008900,PA0107EN,18.0
1008900,GPXX01DCEN,18.0
1008900,PA0103EN,18.0
1008900,BD0151EN,18.0
1008900,GPXX0ZMZEN,18.0
1008900,GPXX0KHHEN,18.0
1008900,GPXX0D14EN,18.0
1008900,GPXX0IBEN,18.0
1008900,TA0106EN,18.0
1008900,GPXX04P5EN,18.0
1008900,excourse49,18.0
1008900,GPXX0YMEEN,18.0
1008900,ML0122ENv1,18.0
1008900,excourse47,12.0
1008900,excourse46,12.0
1008900,ML0151EN,12.0
1009985,CC0250EN,2.0
1009985,HCC104EN,2.0
1009985,SECM03EN,2.0
1009985,BC0101EN,2.0
1009985,GPXX0TY1EN,2.0
1009985,GPXX0T3CEN,2.0
1009985,excourse44,2.0
1009985,excourse43,2.0
1009985,SW0101EN,2.0
1009985,WA0101EN,2.0
1009985,CO0401EN,2.0
1009985,excourse31,2.0
1009985,excourse30,2.0
1009985,excourse29,2.0
1009985,excourse28,2.0
1009985,excourse27,2.0
1009985,excourse26,2.0
1009985,excourse25,2.0
1009985,excourse24,2.0
1009985,GPXX04V3EN,2.0
1011733,excourse31,15.0
1011733,GPXX0M6UEN,12.0
1011733,GPXX097UEN,12.0
1011733,excourse71,12.0
1011733,excourse70,12.0
1011733,excourse03,12.0
1011733,excourse05,12.0
1011733,BD0121EN,12.0
1011733,TMP0105EN,12.0
1011733,excourse73,12.0
1011733,excourse10,12.0
1011733,BD0212EN,12.0
1011733,SC0103EN,12.0
1011733,BD0143EN,12.0
1011733,excourse42,12.0
1011733,BD0141EN,12.0
1011733,excourse72,12.0
1011733,DB0151EN,12.0
1011733,BD0145EN,12.0
1011733,BD0131EN,12.0
1013378,ML0122EN,21.0
1013378,ML0101EN,21.0
1013378,excourse22,21.0
1013378,excourse21,21.0
1013378,excourse20,18.0
1013378,excourse23,18.0
1013378,DX0108EN,18.0
1013378,TMP107,18.0
1013378,excourse36,18.0
1013378,excourse62,18.0
1013378,excourse38,18.0
1013378,GPXX0Q8AEN,18.0
1013378,GPXX0D14EN,15.0
1013378,GPXX0YMEEN,15.0
1013378,excourse49,15.0
1013378,excourse12,15.0
1013378,RP0105EN,15.0
1013378,GPXX0IBEN,15.0
1013378,excourse65,12.0
1013378,excourse19,12.0
1013489,excourse44,18.0
1013489,CO0401EN,18.0
1013489,excourse43,18.0
1013489,excourse45,9.0
1013489,GPXX0T3CEN,9.0
1013489,GPXX07YGEN,9.0
1013489,HCC104EN,9.0
1013489,excourse26,9.0
1013489,GPXX01AVEN,9.0
1013489,CC0150EN,9.0
1013489,GPXX0QQ3EN,9.0
1013489,QC0101EN,9.0
1013489,CC0120EN,9.0
1013489,SECM03EN,9.0
1013489,BC0201EN,9.0
1013489,CC0103EN,9.0
1013489,SW0201EN,9.0
1013489,SW0101EN,9.0
1013489,excourse24,9.0
1013489,excourse25,9.0
1014699,excourse43,39.0
1014699,excourse44,39.0
1014699,DS0201EN,30.0
1014699,SW0201EN,27.0
1014699,GPXX04V3EN,27.0
1014699,HCC104EN,27.0
1014699,CC0150EN,27.0
1014699,CC0210EN,27.0
1014699,SW0101EN,27.0
1014699,SECM03EN,27.0
1014699,GPXX0T3CEN,24.0
1014699,GPXX0LLEEN,24.0
1014699,excourse31,24.0
1014699,GPXX0TY1EN,24.0
1014699,BC0201EN,21.0
1014699,WA0101EN,21.0
1014699,excourse30,21.0
1014699,excourse29,21.0
1014699,excourse24,21.0
1014699,excourse25,21.0
1014837,excourse27,2.0
1014837,excourse24,2.0
1014837,excourse26,2.0
1014837,DS0201EN,2.0
1014837,excourse44,2.0
1014837,CC0210EN,2.0
1014837,excourse28,2.0
1014837,HCC104EN,2.0
1014837,excourse29,2.0
1014837,excourse30,2.0
1014837,excourse31,2.0
1014837,CL0101EN,2.0
1014837,GPXX04V3EN,2.0
1014837,SECM03EN,2.0
1014837,WA0101EN,2.0
1014837,GPXX0TY1EN,2.0
1014837,GPXX0T3CEN,2.0
1014837,SW0201EN,2.0
1014837,SW0101EN,2.0
1014837,excourse25,2.0
1016704,TMP0105EN,33.0
1016704,RP0105EN,33.0
1016704,BD0212EN,33.0
1016704,SC0103EN,33.0
1016704,excourse72,33.0
1016704,excourse73,33.0
1016704,excourse42,30.0
1016704,excourse10,30.0
1016704,GPXX0M6UEN,30.0
1016704,GPXX097UEN,30.0
1016704,BD0145EN,30.0
1016704,excourse31,30.0
1016704,BD0111EN,30.0
1016704,BD0121EN,30.0
1016704,excourse71,30.0
1016704,excourse70,30.0
1016704,DB0151EN,30.0
1016704,BD0143EN,30.0
1016704,excourse03,30.0
1016704,excourse05,30.0
1016747,excourse72,39.0
1016747,TMP0105EN,39.0
1016747,RP0105EN,39.0
1016747,SC0103EN,39.0
1016747,excourse73,39.0
1016747,BD0212EN,39.0
1016747,BD0121EN,36.0
1016747,BD0145EN,36.0
1016747,excourse42,36.0
1016747,BD0143EN,36.0
1016747,excourse31,36.0
1016747,excourse70,36.0
1016747,excourse71,36.0
1016747,GPXX0M6UEN,36.0
1016747,GPXX097UEN,36.0
1016747,excourse03,36.0
1016747,excourse05,36.0
1016747,excourse10,36.0
1016747,DB0151EN,36.0
1016747,TA0106EN,24.0
1018143,BD0212EN,27.0
1018143,RP0105EN,27.0
1018143,TMP0105EN,27.0
1018143,excourse72,27.0
1018143,excourse73,27.0
1018143,SC0103EN,27.0
1018143,GPXX0M6UEN,24.0
1018143,GPXX097UEN,24.0
1018143,excourse31,24.0
1018143,BD0141EN,24.0
1018143,excourse03,24.0
1018143,BD0143EN,24.0
1018143,excourse05,24.0
1018143,BD0121EN,24.0
1018143,DB0151EN,24.0
1018143,BD0131EN,24.0
1018143,BD0145EN,24.0
1018143,excourse70,24.0
1018143,excourse10,24.0
1018143,excourse71,24.0
1018224,CO0401EN,12.0
1018224,excourse44,12.0
1018224,excourse43,12.0
1018224,GPXX0HAAEN,9.0
1018224,HCC104EN,9.0
1018224,CO0193EN,9.0
1018224,GPXX0HZ2EN,9.0
1018224,BC0202EN,9.0
1018224,SW0101EN,9.0
1018224,SW0201EN,9.0
1018224,CO0301EN,9.0
1018224,SECM03EN,9.0
1018224,CC0210EN,9.0
1018224,COM001EN,9.0
1018224,CC0150EN,9.0
1018224,GPXX0SDXEN,9.0
1018224,GPXX0Z2PEN,9.0
1018224,GPXX04V3EN,9.0
1018224,LB0107ENv1,6.0
1018224,GPXX08WYEN,6.0
1018679,CC0101EN,2.0
1018679,excourse29,2.0
1018679,GPXX0T3CEN,2.0
1018679,HCC104EN,2.0
1018679,GPXX04V3EN,2.0
1018679,excourse24,2.0
1018679,excourse25,2.0
1018679,excourse26,2.0
1018679,CO0301EN,2.0
1018679,excourse27,2.0
1018679,excourse28,2.0
1018679,excourse30,2.0
1018679,DS0201EN,2.0
1018679,excourse31,2.0
1018679,SECM03EN,2.0
1018679,CO0401EN,2.0
1018679,SW0201EN,2.0
1018679,WA0101EN,2.0
1018679,excourse44,2.0
1018679,excourse43,2.0
1019344,excourse72,39.0
1019344,TMP0105EN,39.0
1019344,RP0105EN,39.0
1019344,SC0103EN,39.0
1019344,excourse73,39.0
1019344,BD0212EN,39.0
1019344,BD0121EN,36.0
1019344,BD0145EN,36.0
1019344,excourse42,36.0
1019344,BD0143EN,36.0
1019344,excourse31,36.0
1019344,excourse70,36.0
1019344,excourse71,36.0
1019344,GPXX0M6UEN,36.0
1019344,GPXX097UEN,36.0
1019344,excourse03,36.0
1019344,excourse05,36.0
1019344,excourse10,36.0
1019344,DB0151EN,36.0
1019344,TA0106EN,24.0
1019556,BD0151EN,4.0
1019556,GPXX0KHHEN,4.0
1019556,PA0107EN,4.0
1019556,GPXX01DCEN,4.0
1019556,PA0101EN,4.0
1019556,TA0106EN,4.0
1019556,GPXX04P5EN,4.0
1019556,ML0101EN,4.0
1019556,GPXX0ZMZEN,4.0
1019556,ML0122EN,4.0
1019556,GPXX0IBEN,4.0
1019556,excourse22,4.0
1019556,PA0103EN,4.0
1019556,excourse21,4.0
1019556,TMP107,2.0
1019556,GPXX04XJEN,2.0
1019556,ML0120ENv3,2.0
1019556,SC0105EN,2.0
1019556,GPXX048OEN,2.0
1019556,ML0111EN,2.0
1019623,excourse31,24.0
1019623,DB0151EN,18.0
1019623,BD0145EN,18.0
1019623,SC0103EN,18.0
1019623,BD0143EN,18.0
1019623,excourse42,18.0
1019623,BD0141EN,18.0
1019623,GPXX0M6UEN,18.0
1019623,GPXX097UEN,18.0
1019623,excourse70,18.0
1019623,excourse71,18.0
1019623,excourse72,18.0
1019623,excourse73,18.0
1019623,excourse10,18.0
1019623,TMP0105EN,18.0
1019623,excourse05,18.0
1019623,BD0212EN,18.0
1019623,BD0115EN,18.0
1019623,excourse03,18.0
1019623,BD0121EN,18.0
1020974,excourse72,27.0
1020974,TMP0105EN,27.0
1020974,RP0105EN,27.0
1020974,BD0212EN,27.0
1020974,excourse73,27.0
1020974,GPXX0TY1EN,27.0
1020974,excourse31,27.0
1020974,SC0103EN,27.0
1020974,TA0106EN,21.0
1020974,excourse21,21.0
1020974,excourse22,21.0
1020974,SW0101EN,21.0
1020974,GPXX04V3EN,21.0
1020974,SW0201EN,21.0
1020974,ML0101EN,21.0
1020974,GPXX0D14EN,21.0
1020974,GPXX0IBEN,21.0
1020974,ML0122EN,21.0
1020974,excourse38,18.0
1020974,excourse36,18.0
1021071,TMP107,18.0
1021071,ML0122EN,18.0
1021071,excourse21,18.0
1021071,excourse22,18.0
1021071,excourse62,18.0
1021071,DX0108EN,18.0
1021071,ML0101EN,18.0
1021071,GPXX0KY1EN,15.0
1021071,GPXX0PG8EN,15.0
1021071,excourse65,15.0
1021071,GPXX0IBEN,15.0
1021071,BD0151EN,12.0
1021071,TA0106EN,12.0
1021071,ML0122ENv1,12.0
1021071,excourse66,12.0
1021071,RP0101EN,12.0
1021071,GPXX01DCEN,12.0
1021071,SC0105EN,12.0
1021071,excourse06,12.0
1021071,PA0107EN,12.0
1021113,excourse43,21.0
1021113,excourse31,21.0
1021113,excourse44,21.0
1021113,CO0401EN,21.0
1021113,SW0101EN,18.0
1021113,SW0201EN,18.0
1021113,CC0210EN,15.0
1021113,GPXX04V3EN,15.0
1021113,GPXX0LLEEN,15.0
1021113,GPXX0T3CEN,15.0
1021113,GPXX0TY1EN,15.0
1021113,SECM03EN,15.0
1021113,HCC104EN,15.0
1021113,CC0150EN,15.0
1021113,CC0271EN,15.0
1021113,SC0103EN,12.0
1021113,excourse10,12.0
1021113,GPXX0SDXEN,12.0
1021113,BD0143EN,12.0
1021113,BD0131EN,12.0
1027344,SW0201EN,2.0
1027344,CO0301EN,2.0
1027344,CC0101EN,2.0
1027344,SECM03EN,2.0
1027344,CC0103EN,2.0
1027344,GPXX0TY1EN,2.0
1027344,BC0202EN,2.0
1027344,GPXX0T3CEN,2.0
1027344,excourse44,2.0
1027344,excourse43,2.0
1027344,SW0101EN,2.0
1027344,WA0101EN,2.0
1027344,CO0401EN,2.0
1027344,GPXX04V3EN,2.0
1027344,excourse31,2.0
1027344,excourse30,2.0
1027344,excourse29,2.0
1027344,excourse28,2.0
1027344,excourse27,2.0
1027344,excourse26,2.0
1028691,excourse72,27.0
1028691,RP0105EN,27.0
1028691,TMP0105EN,27.0
1028691,SC0103EN,27.0
1028691,BD0211EN,27.0
1028691,excourse73,27.0
1028691,excourse42,24.0
1028691,excourse71,24.0
1028691,excourse70,24.0
1028691,BD0143EN,24.0
1028691,BD0141EN,24.0
1028691,BD0121EN,24.0
1028691,excourse31,24.0
1028691,excourse10,24.0
1028691,excourse05,24.0
1028691,excourse03,24.0
1028691,DB0151EN,24.0
1028691,GPXX097UEN,24.0
1028691,BD0131EN,24.0
1028691,GPXX0M6UEN,24.0
1029144,excourse22,28.0
1029144,ML0122EN,28.0
1029144,ML0101EN,28.0
1029144,excourse21,28.0
1029144,GPXX0D14EN,26.0
1029144,excourse49,23.0
1029144,GPXX0YMEEN,23.0
1029144,GPXX0IBEN,22.0
1029144,excourse20,18.0
1029144,excourse36,18.0
1029144,excourse38,18.0
1029144,excourse12,18.0
1029144,GPXX0Q8AEN,18.0
1029144,excourse23,18.0
1029144,excourse62,17.0
1029144,DX0108EN,17.0
1029144,excourse40,17.0
1029144,TMP0101EN,17.0
1029144,TMP107,17.0
1029144,excourse35,17.0
1031032,excourse31,24.0
1031032,SC0103EN,21.0
1031032,BD0212EN,21.0
1031032,excourse73,21.0
1031032,excourse72,21.0
1031032,RP0105EN,21.0
1031032,TMP0105EN,21.0
1031032,GPXX0M6UEN,18.0
1031032,GPXX097UEN,18.0
1031032,BD0145EN,18.0
1031032,BD0115EN,18.0
1031032,BD0131EN,18.0
1031032,GPXX0TY1EN,18.0
1031032,BD0143EN,18.0
1031032,excourse70,18.0
1031032,excourse71,18.0
1031032,BD0141EN,18.0
1031032,excourse42,18.0
1031032,BD0121EN,18.0
1031032,excourse10,18.0
1032524,excourse73,66.0
1032524,TMP0105EN,66.0
1032524,SC0103EN,66.0
1032524,excourse72,66.0
1032524,GPXX097UEN,54.0
1032524,excourse42,54.0
1032524,excourse10,54.0
1032524,excourse05,54.0
1032524,excourse03,54.0
1032524,excourse31,54.0
1032524,GPXX0M6UEN,54.0
1032524,BD0143EN,54.0
1032524,excourse70,54.0
1032524,excourse71,54.0
1032524,BD0145EN,54.0
1032524,BD0121EN,54.0
1032524,DB0151EN,54.0
1032524,GPXX0TY1EN,36.0
1032524,excourse02,36.0
1032524,DJ0101EN,36.0
1033465,GPXX0IBEN,33.0
1033465,excourse65,30.0
1033465,GPXX0PG8EN,30.0
1033465,GPXX0KY1EN,30.0
1033465,ML0122EN,27.0
1033465,excourse21,27.0
1033465,excourse22,27.0
1033465,ML0101EN,27.0
1033465,RP0105EN,27.0
1033465,excourse23,24.0
1033465,BD0212EN,24.0
1033465,excourse20,24.0
1033465,excourse62,24.0
1033465,excourse72,24.0
1033465,excourse73,24.0
1033465,TMP0105EN,24.0
1033465,BD0211EN,24.0
1033465,TMP107,24.0
1033465,SC0103EN,24.0
1033465,DX0108EN,24.0
1040249,CC0103EN,2.0
1040249,CO0301EN,2.0
1040249,SECM03EN,2.0
1040249,CC0101EN,2.0
1040249,SW0201EN,2.0
1040249,GPXX0TY1EN,2.0
1040249,GPXX0T3CEN,2.0
1040249,SW0101EN,2.0
1040249,excourse44,2.0
1040249,excourse43,2.0
1040249,WA0101EN,2.0
1040249,CO0401EN,2.0
1040249,excourse31,2.0
1040249,excourse30,2.0
1040249,excourse29,2.0
1040249,excourse28,2.0
1040249,excourse27,2.0
1040249,excourse26,2.0
1040249,excourse25,2.0
1040249,excourse24,2.0
1044500,excourse12,18.0
1044500,excourse36,18.0
1044500,excourse20,18.0
1044500,excourse72,18.0
1044500,excourse73,18.0
1044500,excourse21,18.0
1044500,excourse22,18.0
1044500,excourse23,18.0
1044500,BD0211EN,18.0
1044500,ML0101EN,18.0
1044500,GPXX0Q8AEN,18.0
1044500,BD0212EN,18.0
1044500,TMP0105EN,18.0
1044500,RP0105EN,18.0
1044500,excourse38,18.0
1044500,ML0122EN,18.0
1044500,SC0103EN,18.0
1044500,GPXX0D14EN,15.0
1044500,excourse62,15.0
1044500,GPXX0YMEEN,15.0
1045938,excourse22,21.0
1045938,ML0122EN,21.0
1045938,ML0101EN,21.0
1045938,excourse21,21.0
1045938,GPXX0IBEN,18.0
1045938,TMP107,18.0
1045938,TA0106EN,18.0
1045938,DX0108EN,18.0
1045938,excourse62,18.0
1045938,GPXX0KHHEN,15.0
1045938,excourse65,15.0
1045938,GPXX04P5EN,15.0
1045938,excourse04,15.0
1045938,excourse06,15.0
1045938,DS0201EN,15.0
1045938,ML0122ENv1,15.0
1045938,BD0151EN,15.0
1045938,PA0103EN,15.0
1045938,PA0107EN,15.0
1045938,GPXX0KY1EN,15.0
1046219,excourse31,18.0
1046219,BD0211EN,15.0
1046219,GPXX04V3EN,15.0
1046219,BD0212EN,15.0
1046219,SC0103EN,15.0
1046219,excourse72,15.0
1046219,excourse73,15.0
1046219,CO0401EN,15.0
1046219,TMP0105EN,15.0
1046219,excourse44,15.0
1046219,excourse43,15.0
1046219,RP0105EN,15.0
1046219,GPXX0TY1EN,15.0
1046219,BD0135EN,12.0
1046219,SW0201EN,12.0
1046219,BD0121EN,12.0
1046219,excourse10,12.0
1046219,SECM03EN,12.0
1046219,excourse42,12.0
1046219,BD0137EN,12.0
1046814,SC0103EN,12.0
1046814,RP0105EN,12.0
1046814,TMP0105EN,12.0
1046814,BD0211EN,12.0
1046814,excourse72,12.0
1046814,excourse73,12.0
1046814,GPXX0TY1EN,12.0
1046814,BD0212EN,12.0
1046814,excourse31,12.0
1046814,DB0151EN,9.0
1046814,BD0111EN,9.0
1046814,BD0143EN,9.0
1046814,BD0141EN,9.0
1046814,GPXX0T3CEN,9.0
1046814,excourse42,9.0
1046814,GPXX0LLEEN,9.0
1046814,BD0123EN,9.0
1046814,BD0121EN,9.0
1046814,BD0135EN,9.0
1046814,BD0131EN,9.0
1049471,excourse72,27.0
1049471,RP0105EN,27.0
1049471,TMP0105EN,27.0
1049471,excourse73,27.0
1049471,excourse31,21.0
1049471,GPXX0TY1EN,21.0
1049471,GPXX097UEN,18.0
1049471,excourse02,18.0
1049471,excourse03,18.0
1049471,excourse05,18.0
1049471,excourse70,18.0
1049471,excourse71,18.0
1049471,BD0145EN,18.0
1049471,BD0111EN,18.0
1049471,GPXX0M6UEN,18.0
1049471,BD0141EN,18.0
1049471,BD0223EN,18.0
1049471,excourse10,18.0
1049471,BD0121EN,18.0
1049471,BD0101EN,18.0
1049634,GPXX0D14EN,27.0
1049634,ML0101EN,24.0
1049634,ML0122EN,24.0
1049634,excourse22,24.0
1049634,excourse21,24.0
1049634,excourse38,21.0
1049634,GPXX0IBEN,21.0
1049634,excourse49,21.0
1049634,GPXX0Q8AEN,21.0
1049634,GPXX0YMEEN,21.0
1049634,excourse20,21.0
1049634,GPXX04V3EN,21.0
1049634,excourse36,21.0
1049634,excourse23,21.0
1049634,excourse35,18.0
1049634,SW0201EN,18.0
1049634,excourse40,18.0
1049634,SW0101EN,18.0
1049634,TMP0101EN,18.0
1049634,excourse54,18.0
1050603,CC0250EN,2.0
1050603,HCC104EN,2.0
1050603,SECM03EN,2.0
1050603,CC0101EN,2.0
1050603,CC0103EN,2.0
1050603,GPXX0TY1EN,2.0
1050603,GPXX0T3CEN,2.0
1050603,excourse44,2.0
1050603,excourse43,2.0
1050603,SW0101EN,2.0
1050603,WA0101EN,2.0
1050603,excourse31,2.0
1050603,excourse30,2.0
1050603,excourse29,2.0
1050603,excourse28,2.0
1050603,excourse27,2.0
1050603,excourse26,2.0
1050603,excourse25,2.0
1050603,excourse24,2.0
1050603,GPXX04V3EN,2.0
1051348,excourse31,27.0
1051348,RP0105EN,27.0
1051348,excourse72,27.0
1051348,excourse73,27.0
1051348,TMP0105EN,27.0
1051348,SC0103EN,27.0
1051348,BD0212EN,27.0
1051348,DB0151EN,24.0
1051348,BD0143EN,24.0
1051348,excourse03,24.0
1051348,excourse05,24.0
1051348,excourse70,24.0
1051348,excourse71,24.0
1051348,GPXX0M6UEN,24.0
1051348,BD0145EN,24.0
1051348,excourse10,24.0
1051348,GPXX097UEN,24.0
1051348,BD0121EN,24.0
1051348,BD0141EN,24.0
1051348,excourse42,24.0
1051928,excourse43,20.0
1051928,excourse44,20.0
1051928,HCC104EN,14.0
1051928,SW0201EN,14.0
1051928,GPXX0TY1EN,14.0
1051928,DS0201EN,14.0
1051928,CO0301EN,14.0
1051928,excourse31,14.0
1051928,GPXX04V3EN,14.0
1051928,SECM03EN,14.0
1051928,CO0201EN,14.0
1051928,CC0210EN,14.0
1051928,CC0150EN,14.0
1051928,SW0101EN,14.0
1051928,CO0193EN,12.0
1051928,GPXX0HZ2EN,12.0
1051928,GPXX0SDXEN,12.0
1051928,COM001EN,12.0
1051928,GPXX0Z2PEN,12.0
1051928,GPXX0HAAEN,12.0
1060120,DX0106EN,18.0
1060120,TMP107,18.0
1060120,DX0108EN,18.0
1060120,excourse22,18.0
1060120,excourse21,18.0
1060120,excourse06,18.0
1060120,excourse04,18.0
1060120,excourse62,18.0
1060120,ML0122EN,18.0
1060120,ML0101EN,18.0
1060120,TA0106EN,15.0
1060120,GPXX0KHHEN,15.0
1060120,DS0201EN,15.0
1060120,PA0103EN,15.0
1060120,DS0107,15.0
1060120,DS0110EN,15.0
1060120,PA0107EN,15.0
1060120,DX0107EN,15.0
1060120,GPXX0IBEN,15.0
1060120,TMP0106,15.0
1061145,excourse31,12.0
1061145,excourse44,9.0
1061145,GPXX0LLEEN,9.0
1061145,GPXX0T3CEN,9.0
1061145,CC0150EN,9.0
1061145,excourse43,9.0
1061145,SW0101EN,9.0
1061145,SW0201EN,9.0
1061145,SECM03EN,9.0
1061145,HCC104EN,9.0
1061145,CC0210EN,9.0
1061145,GPXX0TY1EN,9.0
1061145,BC0202EN,9.0
1061145,DS0201EN,9.0
1061145,CO0301EN,9.0
1061145,CO0401EN,9.0
1061145,CC0271EN,9.0
1061145,GPXX04V3EN,9.0
1061145,BD0121EN,6.0
1061145,QC0101EN,6.0
1061706,excourse73,72.0
1061706,excourse72,72.0
1061706,TMP0105EN,72.0
1061706,RP0105EN,72.0
1061706,BD0143EN,63.0
1061706,excourse71,63.0
1061706,excourse70,63.0
1061706,excourse05,63.0
1061706,GPXX097UEN,63.0
1061706,DB0151EN,63.0
1061706,excourse42,63.0
1061706,excourse10,63.0
1061706,GPXX0M6UEN,63.0
1061706,BD0121EN,63.0
1061706,excourse31,63.0
1061706,excourse03,63.0
1061706,excourse02,45.0
1061706,DJ0101EN,45.0
1061706,GPXX0TY1EN,45.0
1061706,DE0205EN,42.0
1061755,excourse43,33.0
1061755,excourse44,33.0
1061755,SECM03EN,21.0
1061755,CC0210EN,21.0
1061755,CO0301EN,21.0
1061755,GPXX04V3EN,21.0
1061755,SW0101EN,21.0
1061755,SW0201EN,21.0
1061755,HCC104EN,21.0
1061755,GPXX0HZ2EN,18.0
1061755,CO0193EN,18.0
1061755,COM001EN,18.0
1061755,DS0201EN,18.0
1061755,GPXX0SDXEN,18.0
1061755,GPXX0Z2PEN,18.0
1061755,GPXX0HAAEN,18.0
1061755,CC0250EN,15.0
1061755,excourse26,15.0
1061755,excourse27,15.0
1061755,excourse25,15.0
1062761,CO0401EN,15.0
1062761,excourse43,15.0
1062761,excourse44,15.0
1062761,BC0202EN,12.0
1062761,SW0201EN,12.0
1062761,GPXX04V3EN,12.0
1062761,SW0101EN,12.0
1062761,excourse31,12.0
1062761,CO0193EN,9.0
1062761,SECM03EN,9.0
1062761,CO0301EN,9.0
1062761,GPXX0HAAEN,9.0
1062761,GPXX0HZ2EN,9.0
1062761,HCC104EN,9.0
1062761,CC0210EN,9.0
1062761,GPXX0TY1EN,9.0
1062761,GPXX0T3CEN,9.0
1062761,COM001EN,9.0
1062761,CC0150EN,9.0
1062761,GPXX0SDXEN,9.0
1063521,ML0122EN,21.0
1063521,excourse21,21.0
1063521,excourse22,21.0
1063521,ML0101EN,21.0
1063521,DX0108EN,18.0
1063521,excourse38,18.0
1063521,excourse62,18.0
1063521,GPXX04V3EN,18.0
1063521,GPXX0Q8AEN,18.0
1063521,excourse36,18.0
1063521,excourse23,18.0
1063521,excourse20,18.0
1063521,TMP107,18.0
1063521,GPXX0TY1EN,15.0
1063521,excourse49,15.0
1063521,GPXX0D14EN,15.0
1063521,GPXX0IBEN,15.0
1063521,GPXX0YMEEN,15.0
1063521,excourse12,15.0
1063521,excourse08,12.0
1067028,HCC104EN,2.0
1067028,excourse30,2.0
1067028,CC0210EN,2.0
1067028,GPXX04V3EN,2.0
1067028,excourse24,2.0
1067028,excourse25,2.0
1067028,excourse26,2.0
1067028,excourse27,2.0
1067028,excourse28,2.0
1067028,excourse29,2.0
1067028,CO0301EN,2.0
1067028,excourse31,2.0
1067028,DS0201EN,2.0
1067028,SECM03EN,2.0
1067028,CC0101EN,2.0
1067028,SW0201EN,2.0
1067028,CC0103EN,2.0
1067028,GPXX0TY1EN,2.0
1067028,GPXX0T3CEN,2.0
1067028,excourse44,2.0
1069367,RP0105EN,15.0
1069367,SC0103EN,12.0
1069367,BD0145EN,12.0
1069367,DB0151EN,12.0
1069367,TMP0105EN,12.0
1069367,excourse70,12.0
1069367,excourse71,12.0
1069367,excourse72,12.0
1069367,excourse73,12.0
1069367,excourse10,12.0
1069367,BD0121EN,12.0
1069367,BD0212EN,12.0
1069367,BD0131EN,12.0
1069367,BD0115EN,12.0
1069367,GPXX097UEN,12.0
1069367,GPXX0M6UEN,12.0
1069367,excourse05,12.0
1069367,excourse31,12.0
1069367,excourse03,12.0
1069367,BD0143EN,12.0
1069780,ML0122EN,21.0
1069780,GPXX0D14EN,21.0
1069780,ML0101EN,21.0
1069780,excourse22,21.0
1069780,excourse21,21.0
1069780,excourse49,18.0
1069780,excourse20,18.0
1069780,GPXX0YMEEN,18.0
1069780,excourse38,18.0
1069780,excourse36,18.0
1069780,excourse23,18.0
1069780,GPXX0Q8AEN,18.0
1069780,excourse62,15.0
1069780,GPXX0IBEN,15.0
1069780,TMP107,15.0
1069780,DX0108EN,15.0
1069780,GPXX04V3EN,15.0
1069780,excourse19,12.0
1069780,excourse18,12.0
1069780,excourse35,12.0
1071340,excourse43,36.0
1071340,excourse44,36.0
